product_id,tn
20001,1162.707525220849
20002,1183.6406041971516
20003,684.763930513838
20004,580.4849611289095
20005,563.5607802304995
20006,482.88686657402684
20007,390.9244200627476
20008,422.3401987251722
20009,450.5606175699728
20010,418.6898884300507
20011,327.0012888765244
20012,291.4170697420269
20013,373.2848888171919
20014,385.32593800161817
20015,326.5331823852604
20016,254.9155612797256
20017,270.8272287434419
20018,290.8179000799855
20019,288.52170579330107
20020,237.39626562567494
20021,238.87717117525304
20022,225.81700743459797
20023,218.43067668589143
20024,161.16435909362693
20025,179.40668258609332
20026,255.013785984451
20027,205.20775512553317
20028,224.13475881483075
20029,190.67610554589177
20030,101.06285078137742
20031,197.82375733094082
20032,590.33366
20033,123.00308187781052
20035,152.99186419233612
20037,174.2438125164099
20038,154.60991122800718
20039,126.58030387642776
20041,136.92655062809908
20042,159.33659371030936
20043,132.13610875639583
20044,185.44225906787764
20045,139.4429612733741
20046,126.95640282449273
20047,164.41958048279034
20049,167.68294287285758
20050,108.31199964069339
20051,132.88870039196192
20052,91.25040923967178
20053,144.28539628063686
20054,141.72263473436593
20055,94.01727170675801
20056,89.95945453749539
20057,123.6207279218271
20058,99.27498184035876
20059,136.3313035245184
20061,130.13975820156756
20062,92.38677700188055
20063,109.94953533464319
20065,119.43733722247126
20066,108.28364544434001
20067,106.8314056564141
20068,97.08414211533605
20069,120.68216153155413
20070,105.80973992553237
20071,114.40475268131868
20072,85.56006784177913
20073,90.93803992131274
20074,81.28676117265505
20075,121.37429478352222
20076,93.51593142215361
20077,97.11244805661475
20079,66.03902326559671
20080,105.65283531132476
20081,81.66729616027227
20082,58.15586076965788
20084,109.88657829616693
20085,143.68466316349677
20086,67.16783626713483
20087,71.47913495349741
20089,157.97431400236817
20090,84.33219294338323
20091,94.31506925588243
20092,64.04988169352872
20093,76.24575529613652
20094,101.84089887310947
20095,64.42241381568552
20096,74.1084942133065
20097,53.562340777251215
20099,72.36826515335503
20100,61.36203103740877
20101,68.84347582116058
20102,33.70289698268543
20103,71.70909830901235
20106,61.117418775808375
20107,64.11135700409714
20108,60.21678090108307
20109,54.55813797593565
20111,72.31152405061654
20112,66.69122683082578
20114,58.27981468418179
