product_id,tn
20001,1334.30341359306
20002,1154.17179171463
20003,733.387492438475
20004,560.761459302167
20005,542.747863130475
20006,475.911186474358
20007,401.716102149204
20008,397.253786653235
20009,510.83813892815
20010,411.154285064639
20011,365.81959871227
20012,301.304262501484
20013,369.815561657189
20014,363.288034500933
20015,353.906330763625
20016,288.385460832255
20017,273.954267149789
20018,261.007861340626
20019,313.949782504919
20020,265.317456983841
20021,249.277061231429
20022,256.86483543355
20023,204.120362731628
20024,213.75406052436
20025,226.084183871919
20026,248.083231098237
20027,229.262153224656
20028,209.748263875861
20029,193.158560806129
20030,136.298783767824
20031,195.870098988718
20032,558.343223205407
20033,134.058649941266
20035,167.44346933355
20037,162.12951490296
20038,172.091920158134
20039,144.807109670795
20041,141.24262214278
20042,157.597469285488
20043,140.301260502247
20044,165.103949057846
20045,152.455640549947
20046,147.267889997707
20047,158.727543772169
20049,163.927141455848
20050,132.701344139046
20051,132.767300532472
20052,111.896700110311
20053,152.220276367871
20054,141.869684328754
20055,96.5503980718338
20056,98.8512616184254
20057,130.097275847387
20058,115.272292696841
20059,144.031459759746
20061,131.707078744058
20062,100.658717882091
20063,122.132542463196
20065,118.38453579217
20066,116.094806960019
20067,109.05930048519
20068,109.629632870244
20069,129.562336178177
20070,109.460322438804
20071,118.108945348159
20072,90.38005397327
20073,102.674929715351
20074,88.045334029769
20075,133.354797525529
20076,102.0840882514
20077,95.0986110961836
20079,56.5955535703843
20080,93.9591563005628
20081,94.2140437969102
20082,74.7795935072367
20084,112.955033127822
20085,179.384598620584
20086,61.1597737282631
20087,78.1539593615086
20089,165.441421008655
20090,83.3329064871993
20091,99.0196352995317
20092,64.9948266780888
20093,83.8099689650908
20094,101.621438561399
20095,66.8635255346534
20096,71.4897113313398
20097,63.8321499282401
20099,71.398615570655
20100,63.2986202721042
20101,78.049577832751
20102,39.6732026783415
20103,77.5287930827627
20106,73.4772585212365
20107,75.8084730707421
20108,63.3275033150369
20109,62.04851611844
