product_id,tn
20001,1269.1239671205708
20002,1034.820803765897
20003,690.5680471085267
20004,504.5514526034553
20005,505.7216730082414
20006,462.1216158622543
20007,419.3713556759907
20008,404.7420661188494
20009,466.070376000151
20010,382.2383145198944
20011,375.4666480812831
20012,326.31675001656356
20013,356.6278246575703
20014,363.42329819995183
20015,357.09866624561465
20016,300.28681375134386
20017,275.9388971507842
20018,248.56864444787763
20019,308.4477827339176
20020,265.75084202070946
20021,237.1548551744757
20022,236.7562493851343
20023,205.28930202848875
20024,218.8817944000652
20025,216.26913812622328
20026,226.25688001310402
20027,217.90523151711074
20028,199.98693812213236
20029,184.09744890098705
20030,155.74074324174012
20031,180.14709391871344
20033,137.41846310313437
20035,161.66611812894837
20037,151.97091605107718
20038,162.8986800851019
20039,144.9549641219436
20041,127.76147636892097
20042,150.83711148023133
20043,129.360843068666
20044,148.95540617771763
20045,147.70883795085487
20046,141.45297550016141
20047,153.46740059405218
20050,130.82185568889363
20051,129.54026762247688
20052,118.06092912171482
20053,143.16054028052685
20054,133.85934132669573
20055,104.12387951349318
20056,105.89602938855475
20057,129.83657835677317
20058,120.4430238977655
20059,136.86387698223703
20061,127.16120346483106
20062,102.12747846634068
20063,116.43465224815074
20065,114.3360807772278
20066,112.66661912959285
20067,107.93380009586454
20068,110.04351216802388
20069,121.90615719352058
20070,108.50710596296226
20071,106.05449984509927
20072,94.630251041447
20073,93.50399151694812
20074,89.41074106284202
20075,125.73634608686504
20076,97.00149729363226
20077,99.94370477525196
20079,59.50973094494108
20080,97.09316711468155
20081,91.30653138000635
20082,77.12538843062006
20084,96.32950352644171
20086,59.76243640978464
20087,79.98751699798449
20090,80.86627500670994
20091,93.4830755893247
20092,64.64263826565295
20093,80.28408543182897
20094,97.06587076092978
20095,68.80223834942174
20096,70.95195677299638
20097,69.88654723853881
20099,74.21070709207075
20100,65.63573121763939
20101,75.92617161663442
20102,39.73954613328
20103,78.47023032638126
20106,70.1555243306656
20107,71.56824030759795
20108,63.18827284638113
20109,69.35001820141838
20111,72.23018975095667
20114,61.10628454318365
20116,79.06779667483549
20117,51.86198984382121
20118,61.66812455289186
20119,53.58173555386042
20120,62.59869877767375
20121,71.80560287849755
20122,68.6222782247408
20123,61.80630867816207
20124,56.20541268491142
20125,63.47056439450526
20129,63.598083795604694
20132,58.49075124784488
20133,56.04074310660252
20134,59.07081845386922
20137,55.60576790596991
20138,42.4506604614391
20139,53.66281689126316
20140,57.23282230393866
20142,50.59124073824745
20144,54.33352804427029
20145,50.364839055608996
20146,42.02761179455304
20148,53.445364608057076
20151,46.95139060222998
20152,43.228779931132266
20153,44.60596607264948
20155,46.09152925525402
20157,46.532952417257434
20158,49.3019332435824
20160,48.75303248651305
20161,53.90542063377336
20162,36.811315829975406
20166,46.66186926275489
20167,40.19715283237764
20168,28.26117139104474
20175,33.52471273588317
20176,35.876287467488694
20177,35.59985888006303
20179,33.556784730759986
20180,35.56324823554534
20181,37.74020456535477
20182,35.2878335310461
20183,26.101647220708934
20184,33.679881393671
20187,32.73043927120675
20188,32.5936276304888
20189,31.25132125143456
20192,38.84289170157965
20193,32.61239217755979
20196,31.691357369538174
20197,33.36658247795729
20198,34.904694653202455
20200,32.669028434464906
20201,33.30468889814555
20205,34.57936640296158
20206,30.965681328668794
20207,21.142384788752526
20208,31.338747736772675
20209,28.608706675420855
20211,25.774653460685663
20212,24.217739520282713
20215,27.30477847794412
20216,19.77996157627287
20219,25.822686212988348
20220,25.11962848243655
20222,22.42740916436041
20224,26.90017072085379
20225,20.831999445370048
20226,22.49904262366159
20227,31.29011510034423
20228,13.116860418082261
20230,19.901972880946225
20231,23.08595249315871
20232,25.79029583865023
20233,27.188459572273157
20234,20.656694444538886
20235,30.27475567482808
20238,21.48587588981887
20239,19.51989942489928
20240,22.294641380525597
20241,20.78581507488924
20242,16.064121420380538
20244,19.01847861717095
20246,22.08546769423743
20249,20.247342160649904
20251,20.30978680439988
20252,17.95326315667585
20253,20.452122101765852
20254,22.10904316744187
20255,15.817852937884446
20256,17.562730722129054
20259,20.084271185324273
20263,20.950236624389106
20264,19.12995865359141
20265,15.619896937973735
20267,21.036940139107905
20268,19.159171053740288
20269,16.26492127423435
20270,19.94781605901941
20271,18.408566358279046
20272,17.42593993573072
20273,18.222413784301647
20275,19.017607228267128
20276,19.5317349627265
20277,19.127850857383688
20278,19.810400316627398
20280,16.78478483202214
20281,15.262528387828796
20282,17.86753448143393
20283,15.764583455783544
20284,16.666292960224347
20285,14.483428355114185
20288,16.592762078778552
20289,15.502448072160114
20290,16.144422161858216
20291,16.499401094198497
20292,15.35195872619255
20295,15.52053195619007
20296,18.436385074650836
20299,15.454438111966796
20300,17.481517910244477
20301,15.219108022837844
20302,13.73992945023809
20303,17.14338695687513
20304,12.719776581174111
20305,13.134595543910239
20307,15.638201812468722
20309,16.589432925357418
20310,15.736648562746371
20311,18.83498707763399
20313,19.790153933213034
20314,16.574241193454583
20315,15.677540901098837
20316,21.23628040118594
20317,15.278737286073795
20320,14.944649989947205
20321,18.42202579216897
20322,10.744259348981762
20324,14.472109759471444
20325,8.869332010482376
20326,15.607976080670941
20327,13.86715394343781
20328,12.1060321686954
20329,13.204338342125787
20330,15.215866987303741
20332,14.350873813572225
20335,13.624779612391055
20336,14.300428480872466
20338,13.388328418609053
20341,11.955498354263902
20342,16.404851493488238
20346,12.72970063084027
20349,13.420854039762355
20350,11.883575997118516
20352,14.758653425537865
20353,12.692837286518316
20354,13.847859324725173
20356,14.126683661983547
20357,13.914115635451102
20358,11.859282274317987
20359,13.49383609894483
20361,14.784382733083163
20362,7.475351093330063
20365,13.393139145451567
20366,12.699249369346738
20367,12.563690256522762
20372,9.458936532604056
20375,9.942779668232863
20379,8.855150903263048
20380,12.706613750349938
20381,13.759458734836896
20382,10.510770699660673
